Date,Closed_Ledgers,7_Day_MA,14_Day_MA,Lag_1,Lag_7,Lag_14
2018-08-02,0.3395575400852446,0.3819878827574911,0.3474619423033028,0.38528754318228,0.3326226012793177,0.1861607142857143
2018-08-03,0.2989648873553887,0.3700343867692813,0.3505170930416302,0.3387522861207072,0.34136460554371,0.1901785714285714
2018-08-04,0.3838035315607875,0.3703946291141313,0.357979386511685,0.2981101402154034,0.350319829424307,0.2274553571428571
2018-08-05,0.3771057438603613,0.3643360078598327,0.3578740364862252,0.3830522251574883,0.3850746268656716,0.3162946428571428
2018-08-06,0.4229754414450984,0.3830686097920417,0.3668112303127142,0.3763462710831132,0.2718550106609808,0.2517857142857143
2018-08-07,0.3338745687030647,0.3877517602750943,0.3690411391849419,0.4222718959561065,0.2697228144989339,0.2390625
2018-08-08,0.3054597117921656,0.3747502865564107,0.3634224711604299,0.3330623856939646,0.3550106609808102,0.3075892857142857
2018-08-09,0.2662878019078546,0.3629277877845098,0.3549066774357803,0.3046128835602519,0.306183368869936,0.3013392857142857
2018-08-10,0.2886137609092754,0.3612575732765674,0.3476024090039153,0.2653932127616338,0.2635394456289979,0.3104910714285714
2018-08-11,0.2768418916176172,0.3439986900278365,0.338542306814391,0.2877463930095509,0.3526652452025586,0.3198660714285714
2018-08-12,0.390704282524863,0.3461928934010154,0.3364704229803522,0.2759601706970128,0.3456289978678038,0.35625
2018-08-13,0.3074893444286584,0.3275585393810377,0.3365230979930821,0.3899613899613899,0.393816631130064,0.2377232142857142
2018-08-14,0.2806981936269535,0.3189782217127887,0.3344336558214669,0.3066449908555171,0.3002132196162047,0.2354910714285714
2018-08-15,0.334077531966714,0.3235958735876859,0.3299387214018578,0.2798211745580166,0.270362473347548,0.3247767857142857
2018-08-16,0.3953724375887964,0.3444244309808417,0.3347672642354219,0.3332655964234912,0.2292110874200426,0.2736607142857143
2018-08-17,0.3807590826060483,0.3592926150319303,0.3418432742787908,0.3946352367404999,0.2526652452025586,0.2290178571428571
2018-08-18,0.3505175563223057,0.3711806124119864,0.3389637069162286,0.3800040642145905,0.2402985074626865,0.3223214285714286
2018-08-19,0.3817738989242947,0.369739643032585,0.3393675486804907,0.3497256655151392,0.3599147121535181,0.3149553571428571
2018-08-20,0.2884107976456261,0.3666612084493205,0.3277263708672065,0.3810201178622231,0.2724946695095949,0.3654017857142857
2018-08-21,0.2979500710371423,0.3694448992958896,0.3246185451161482,0.2875431822800244,0.2443496801705757,0.2674107142857143
2018-08-22,0.310127866856099,0.3655804814147699,0.3250223868804103,0.2970940865677707,0.3004264392324093,0.2361607142857142
2018-08-23,0.3448345849401258,0.3574259046995253,0.3318174635225533,0.3092867303393619,0.364818763326226,0.1930803571428571
2018-08-24,0.3846153846153846,0.3580481414769931,0.3401225571962842,0.3440357650883967,0.3494669509594882,0.2176339285714285
2018-08-25,0.4254110006088898,0.3701326346815126,0.352975260302354,0.3838650680755944,0.3176972281449893,0.2046875
2018-08-26,0.3872539070428252,0.3710168658915999,0.3526767685635526,0.4247104247104247,0.3505330490405117,0.3299107142857143
2018-08-27,0.4534199309924903,0.3976420501064349,0.3653012132811263,0.3865068075594391,0.2524520255863539,0.2383928571428571
